"postal_code"
"78288"
"25801"
"95020"
"48331"
"54302"
"90042"
"44134"
"30223"
"93062"
"50900"
"53225"
"56277"
"27292"
"34120"
"37841"
"57069"
"68850"
"68164"
"70005"
"55024"
"08861"
"77545"
"11967"
"81050"
"40245"
"78550"
"92881"
"52761"
"50438"
"28570"
"95401"
"82901"
"35160"
"15650"
"48076"
"43605"
"37027"
"62033"
"46835"
"98579"
"68741"
"97223"
"46554"
"60659"
"62561"
"70769"
"98603"
"10509"
"73106"
"24153"
"27563"
"21162"
"45990-117"
"78850"
"30310"
"39350"
"61443"
"32539"
"92691"
"44128"
"26337"
"66940"
"91791"
"52544"
"36617"
"77048"
"18832"
"85209"
"77590"
"56307"
"62650"
"25403"
"35068"
"49622"
"38680"
"49242"
"98371"
"35091"
"49788"
"29078"
"22901"
"49310"
"33129"
"10702"
"30467"
"39563"
"57745"
"92225"
"61410"
"21013"
"61441"
"14212"
"11726"
"59150"
"68037"
"48790"
"25581-120"
"33566"
"74347"
"83612"
"12158"
"98247"
"20152"
"07085"
"62263"
"84627"
"13152"
"77303"
"20037"
"65041"
"64471"
"71846"
"51461"
"93452"
"19954"
"65255"
"73430"
"50048"
"48451"
"89460-044"
"13642"
"79839"
"46556"
"31076"
"22712"
"54739"
"02493"
"99357"
"67490"
"49490"
"95700-366"
"59480-959"
"75693"
"89560"
"93890-000"
"03584"
"06500"
"49229"
"94119"
"84000"
"41039"
"80105"
"50167"
"78553"
"37915"
"16406"
"93304"
"55301"
"14814"
"50864"
"61028"
"30828"
"49053"
"56323"
"65566"
"81503"
"47246"
"62250"
"29638"
"25510"
"88950"
"10037"
"92070"
"53108"
"27016"
"28680"
"18424"
"49854"
"47954"
"56515"
"46764"
"72629"
"61363"
"56358"
"58784"
"75462"
"78072"
"08664-725"
"12589"
"73131"
"72642"
"56713"
"62271"
"67353"
"17237"
"08568-742"
"91522"
"56460"
"16663"
"79140-00"
"26291"
"50132"
"24558"
"01840"
"62468"
"92561"
"76534"
"68746"
"88980"
"84305"
"64041-650"
"95600"
"99685"
"84766"
"36786"
"17511"
"46938"
"58650"
"46049"
"33346"
"48621"
"26257"
"59588-00"
"22433"
"95074-355"
"68193-00"
"56626"
"13670"
"36765"
"26700"
"05675"
"86512"
"68637"
"75479"
"87558"
"55570"
"74922"
"49262"
"95047-028"
"71730-050"
"55870"
"95084-460"
"91778"
"600125"
"64763"
"20759"
"44718-00"
"40854"
"58771"
"42085"
"11920"
"57620-00"
"65095-782"
"36083-390"
"83261"
"38157"
"56760"
"89677"
"79083"
"59856"
"69022-352"
"38290-00"
"02637"
"15380"
"14095-020"
"41410"
"89245-00"
"16550"
"25211"
"71928-720"
"95059-740"
"03310-030"
"20172"
"72871-100"
"26433"
"10551"
"37855"
"62460-00"
"86790-00"
"93276"
"76208"
"20191"
"07848"
"70755"
"19148"
"80537"
"75007"
"33324"
"49783"
"02118"
"40222"
"95141"
"53551"
"48236"
"75150"
"64114"
"55901"
"75149"
"36067"
"32304"
"45648"
"25438"
"81301"
"29550"
"83704"
"06880"
"60076"
"17042"
"30354"
"33173"
"11561"
"23231"
"20854"
"64505"
"29223"
"54485"
"43081"
"19363"
"47170"
"62948"
"06110"
"08004"
"08515"
"11729"
"32011"
"66018"
"94019"
"38018"
"45121"
"44321"
"60448"
"30824"
"61053"
"06467"
"20879"
"08087"
"67301"
"75702"
"44106"
"23219"
"29697"
"93730"
"90045"
"15357"
"30340"
"46933"
"01749"
"04967"
"04574"
"33597"
"63362"
"07203"
"28602"
"92315"
"58206"
"79950"
"53222"
"19465"
"70115"
"92054"
"95032"
"13348"
"62544"
"03903"
"06096"
"96755"
"15224"
"77034"
"41144"
"48203"
"44400"
"49958"
"43127"
"07022"
"28344"
"02881"
"54020"
"83215-734"
"30603"
"64350-000"
"57248"
"81122"
"05445"
"36801"
"04358"
"35962"
"35974"
"02052"
"08610-120"
"91106"
"93510"
"17952"
"35228"
"79311"
"84713"
"47952"
"02771"
"29204"
"45054"
"22454"
"46996"
"97054"
"69980-971"
"29176"
"77461"
"26812"
"55075"
"60163"
"93013"
"83549"
"64020"
"28530"
"74851"
"32226"
"33454"
"16914"
"16403"
"67063"
"99664"
"55890"
"29583"
"21791"
"93821-056"
"23909"
"20733"
"08230"
"97538-000"
"92440-280"
"58178-959"
"55052"
"39116"
"85648"
"90305"
"45312"
"31796"
"32450"
"30183"
"36780"
"93265-350"
"95428"
"35130"
"37403"
"02671"
"67844"
"08743-100"
"38588"
"85121"
"68947"
"74035"
"79450"
"57451"
"11668-137"
"25514"
"12856"
"98380"
"17941"
"47959"
"72814"
"38181"
"68842"
"54454"
"07931"
"72376"
"19551"
"45990-108"
"12029"
"91020"
"99343"
"97114"
"15483"
