#,postal_code,pincode,base_name,feature_source,source_zcta,identity_source,enrichment_queue,enrichment_priority,enrichment_action,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio,missing_columns
51,00986,00986,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Carolina,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
52,00988,00988,PUERTO RICO,base_enriched,,hrsa,queue_base_expansion,2,tabular_plus_nearest_defaults,PR,Carolina,,,S,False,,T3,False,False,False,False,19.205240758875256,45.2,315.605,L,False,False,False,False,False,82.08625734371145,82.93519605790769,64.86182155775226,False,False,False,False,False,False,False,37427.5,VS,91.46733470872849,latitude;longitude;distance_to_state_capital
53,09000,09000,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
54,09002,09002,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
55,09005,09005,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
56,09008,09008,MILITARY POSTAL SERV,base_enriched,09090,geonames|nearest:09090,queue_base_expansion,2,tabular_plus_nearest_defaults,,APO AE,50.1155,8.6842,,False,,T3,False,False,False,False,13.0298273155416,44.6,315.605,L,False,False,False,False,False,80.67331670822942,82.16957605985037,64.0286783042394,False,False,False,False,False,False,False,67058.0,VS,100.33112582781456,state_original;region;distance_to_state_capital
57,09009,09009,MILITARY POSTAL SERV,base_enriched,09360,geonames|nearest:09360,queue_base_expansion,2,tabular_plus_nearest_defaults,,APO AE,49.4333,7.6,,False,,T3,False,False,False,False,13.0298273155416,44.6,315.605,L,False,False,False,False,False,80.67331670822942,82.16957605985037,64.0286783042394,False,False,False,False,False,False,False,67058.0,VS,100.33112582781456,state_original;region;distance_to_state_capital
58,09010,09010,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
59,09011,09011,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
60,09012,09012,MILITARY POSTAL SERV,base_enriched,09360,geonames|nearest:09360,queue_base_expansion,2,tabular_plus_nearest_defaults,,APO AE,49.4333,7.6,,False,,T3,False,False,False,False,13.0298273155416,44.6,315.605,L,False,False,False,False,False,80.67331670822942,82.16957605985037,64.0286783042394,False,False,False,False,False,False,False,67058.0,VS,100.33112582781456,state_original;region;distance_to_state_capital
61,09015,09015,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
62,09016,09016,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
63,09017,09017,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
64,09018,09018,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
65,09020,09020,MILITARY POSTAL SERV,base_stub,,,queue_base_expansion,2,tabular_plus_nearest_defaults,,,,,,False,,,False,False,False,False,,,315.605,,False,False,False,False,False,,,0.0,False,False,False,False,False,False,False,,,,state_original;major_city;latitude;longitude;region;distance_to_state_capital;city_tier;literacy_rate;median_age_estimate;income_bucket;internet_penetration_state;smartphone_penetration_state;district_population_numeric;district_population;sex_ratio
66,09021,09021,MILITARY POSTAL SERV,base_enriched,09360,geonames|nearest:09360,queue_base_expansion,2,tabular_plus_nearest_defaults,,APO AE,49.4292,7.6969,,False,,T3,False,False,False,False,13.0298273155416,44.6,315.605,L,False,False,False,False,False,80.67331670822942,82.16957605985037,64.0286783042394,False,False,False,False,False,False,False,67058.0,VS,100.33112582781456,state_original;region;distance_to_state_capital
67,09034,09034,MILITARY POSTAL SERV,base_enriched,09360,geonames|nearest:09360,queue_base_expansion,2,tabular_plus_nearest_defaults,,APO AE,49.6174,7.3338,,False,,T3,False,False,False,False,13.0298273155416,44.6,315.605,L,False,False,False,False,False,80.67331670822942,82.16957605985037,64.0286783042394,False,False,False,False,False,False,False,67058.0,VS,100.33112582781456,state_original;region;distance_to_state_capital
