country_code,pincode,state_original,major_city,latitude,longitude,region,coastal_city,distance_to_state_capital,city_tier,is_metro_city,is_smart_city,is_state_capital,is_union_territory_capital,literacy_rate,median_age_estimate,consumer_price_index,income_bucket,has_airport,has_international_airport,has_metro_rail,has_seaport,major_railway_station,internet_penetration_state,smartphone_penetration_state,digital_payment_index,is_it_hub,is_manufacturing_hub,is_financial_center,is_textile_hub,is_education_hub,is_tourist_city,is_coastal,district_population_numeric,district_population,sex_ratio
USA,01001,MA,Longmeadow,42.06264701758595,-72.62518514563448,NE,f,133.1680511700308,T3,t,f,f,f,21.433737844571247,46.2,315.605,M,f,f,f,f,f,92.29768786127168,88.17919075144509,85.28179190751445,f,f,f,f,f,f,f,16234,VS,984.596577017115
USA,01002,MA,Amherst Town,42.37631996164381,-72.46463267907755,NE,f,115.49943551296904,T3,t,f,f,f,23.25665509259259,27.0,315.605,M,f,f,f,f,f,93.61434108527132,93.39147286821704,87.6327519379845,f,f,f,f,t,f,f,162028,VS,1007.9189827152971
USA,01005,MA,Barre,42.42116105867914,-72.1065468198655,NE,f,86.30466174031169,T2,t,f,f,f,18.30448065173116,43.4,315.605,H,f,f,f,f,f,93.23671497584542,78.74396135265701,86.85507246376812,f,f,f,f,f,f,f,867788,M,1045.5974842767296
USA,01007,MA,Palmer Town,42.28163036173047,-72.40008786569935,NE,f,110.61057258063973,T2,t,f,f,f,22.36661480735792,43.8,315.605,H,f,f,f,f,f,95.06514657980456,91.1400651465798,91.92508143322476,f,f,f,f,f,f,f,462815,S,1117.4127986816807
USA,01008,MA,Blandford,42.1823373240367,-72.958193992537,NE,f,157.51711285876954,T2,t,f,f,f,19.40018744142456,50.7,315.605,M,f,f,f,f,f,90.84628670120898,87.56476683937824,84.48618307426597,f,f,f,f,f,f,f,462815,S,871.6502115655852
USA,01009,MA,Palmer Town,42.211338733950384,-72.34186519871723,NE,f,106.82647217618276,T2,t,f,f,f,27.08333333333333,31.3,315.605,M,f,f,f,f,f,96.7032967032967,86.81318681318682,86.56593406593407,f,f,f,f,f,f,f,462815,S,1290.5982905982905
USA,01010,MA,Palmer Town,42.12904099829892,-72.20596678589152,NE,f,97.85370289236756,T2,t,f,f,f,28.69596803487105,43.7,315.605,H,f,f,f,f,f,95.2482269503546,92.19858156028369,92.36879432624112,f,f,f,f,f,f,f,462815,S,920.6842923794711
USA,01011,MA,Huntington,42.30234754455992,-72.96448713629398,NE,f,156.7721788976217,T2,t,f,f,f,11.670480549199084,46.0,315.605,M,f,f,f,f,f,87.20173535791757,79.39262472885032,80.16811279826464,f,f,f,f,f,f,f,462815,S,1039.9305555555557
USA,01013,MA,Springfield,42.160592073780776,-72.60787921064228,NE,f,129.387265944511,T2,t,f,f,f,12.923876529124676,38.9,315.605,M,f,f,f,f,t,86.7577563180604,85.93589480172591,82.28066570782823,f,f,f,f,f,f,f,462815,S,1137.5195079408793
USA,01020,MA,Springfield,42.17617304250325,-72.56537866916901,NE,f,125.63436551457472,T2,t,f,f,f,14.601809152181623,45.1,315.605,M,f,f,f,f,t,90.15762330209922,83.44592140626135,82.76912181303116,f,f,f,f,f,f,f,462815,S,1073.9034786195518
USA,01022,MA,Chicopee,42.19721156579724,-72.5424916739001,NE,f,123.39160463018712,T2,t,f,f,f,15.594541910331383,55.2,315.605,M,f,f,f,f,f,79.73997833152762,82.34019501625134,78.21505958829901,f,f,f,f,f,f,f,462815,S,1445.6233421750665
USA,01027,MA,Holyoke,42.29504935093146,-72.74301948164465,NE,f,138.6332910718253,T2,t,f,f,f,20.744802376056654,46.3,315.605,M,f,f,f,f,f,90.89811685176244,86.35924674070498,84.08498309995171,f,f,f,f,f,f,f,462815,S,1054.5053925547954
USA,01028,MA,Longmeadow,42.0596634876655,-72.49897682354462,NE,f,123.2191028460198,T3,t,f,f,f,26.94063926940639,43.7,315.605,H,f,f,f,f,f,90.89988181664695,88.29984804997467,89.26489954414993,f,f,f,f,f,f,f,16321,VS,969.9456849728424
USA,01030,MA,Agawam Town,42.06867922401321,-72.67966451778746,NE,f,137.35266583640515,T3,t,f,f,f,17.83638320775027,48.7,315.605,M,f,f,f,f,f,93.437438228899,87.70508005534691,85.57175331093102,f,f,f,f,f,f,f,12305,VS,1063.9047299563904
USA,01033,MA,Chicopee,42.2608204106866,-72.50360776097318,NE,f,119.30803445032512,T2,t,f,f,f,23.37411461687057,46.3,315.605,H,f,f,f,f,f,97.414907367514,84.83412322274881,90.65790607496768,f,f,f,f,f,f,f,462815,S,920.4042956411877
USA,01034,CT,North Granby,42.08260163017851,-72.95611174692674,NE,f,42.2845262730029,T3,t,f,f,f,21.08167770419426,50.4,315.605,M,f,f,f,f,f,86.19979402677652,82.80123583934088,80.96035015447991,f,f,f,f,f,f,f,2332,VS,867.0936749399518
USA,01035,MA,Holyoke,42.35562286919564,-72.56921822276162,NE,f,124.098604616531,T2,t,f,f,f,32.48423707440101,45.8,315.605,H,f,f,f,f,f,95.35495179666958,86.50306748466258,90.41805433829973,f,f,f,f,f,f,f,462815,S,1117.31843575419
USA,01038,MA,Northampton,42.38466261216573,-72.60561647013942,NE,f,127.08822031813972,T3,t,f,f,f,29.253891572732154,48.0,315.605,H,f,f,f,f,f,95.73679332715476,93.14179796107508,92.89434661723816,f,f,f,f,f,f,f,162028,VS,1105.6635672020288
USA,01039,MA,Northampton,42.41048578439649,-72.69188331894341,NE,f,134.23464012999617,T3,t,f,f,f,24.69135802469136,53.6,315.605,H,f,f,f,f,f,96.91358024691358,91.9753086419753,92.95679012345678,f,f,f,f,f,f,f,162028,VS,1327.6661514683155
USA,01040,MA,West Springfield Town,42.21251289410406,-72.64109872434362,NE,f,131.1819800888315,T2,t,f,f,f,15.854027861901878,40.0,315.605,M,f,f,f,f,f,86.44512741708286,84.70354718914074,81.7242924830324,f,f,f,f,f,f,f,462815,S,1061.2155900790406
USA,01050,MA,Russell,42.29089623594843,-72.87522719300604,NE,f,149.5153880185495,T2,t,f,f,f,20.905533817775293,45.3,315.605,M,f,f,f,f,f,96.36929460580912,87.03319502074689,86.50933609958507,f,f,f,f,f,f,f,462815,S,1023.2000000000002
USA,01053,MA,Northampton,42.35203581876752,-72.7103329404034,NE,f,135.6989990865887,T3,t,f,f,f,30.864864864864867,52.8,315.605,M,f,f,f,f,f,94.31818181818184,92.95454545454544,87.76136363636364,f,f,f,f,f,f,f,162028,VS,1129.3900184842882
USA,01054,MA,Amherst Town,42.47380544953162,-72.48767949388971,NE,f,117.96699371010529,T3,t,f,f,f,22.80570142535634,56.0,315.605,H,f,f,f,f,f,93.67977528089888,87.35955056179775,90.04775280898876,f,f,f,f,t,f,f,162028,VS,1101.9607843137255
USA,01056,MA,Springfield,42.19211494525871,-72.45804823534351,NE,f,116.61833906990408,T2,t,f,f,f,19.07890499194847,44.3,315.605,M,f,f,f,f,t,93.2384760112888,85.3480714957667,84.66721542803387,f,f,f,f,f,f,f,462815,S,974.3105402342273
USA,01057,MA,Monson Center,42.091184428057886,-72.3239204838972,NE,f,108.36796100693572,T3,t,f,f,f,20.05268356931182,47.9,315.605,M,f,f,f,f,f,93.96630934150076,84.77794793261867,84.75880551301684,f,f,f,f,f,f,f,8176,VS,1007.8585461689587
USA,01060,MA,Easthampton Town,42.32218620556201,-72.63125809384522,NE,f,129.2981717401511,T3,t,f,f,f,28.68991198375085,39.6,315.605,M,f,f,f,f,f,92.4862017059709,89.18715504264927,85.7099849473156,f,f,f,f,f,f,f,162028,VS,1268.1886948150186
USA,01062,MA,Easthampton Town,42.32146168956413,-72.69243037642315,NE,f,134.3264178355537,T3,t,f,f,f,23.269849785407725,50.4,315.605,M,f,f,f,f,f,92.07613988490483,88.57901726427623,85.33311199645861,f,f,f,f,f,f,f,162028,VS,1026.8428659921535
USA,01069,MA,Palmer Town,42.1879768887737,-72.30576556282819,NE,f,104.35754666435476,T2,t,f,f,f,12.994667415099634,52.8,315.605,M,f,f,f,f,f,90.46177138531417,79.68710572798385,81.57519555892002,f,f,f,f,f,f,f,462815,S,977.8026905829597
USA,01071,MA,Westfield,42.16029595922894,-72.85978991723766,NE,f,149.85762084924724,T2,t,f,f,f,17.336394948335247,49.6,315.605,H,f,f,f,f,f,94.22310756972112,90.6374501992032,91.41235059760956,f,f,f,f,f,f,f,462815,S,916.3636363636364
USA,01073,MA,Westfield,42.230833649391,-72.73857705596565,NE,f,138.8954061209032,T2,t,f,f,f,26.601322087987235,43.4,315.605,H,f,f,f,f,f,97.64089121887288,89.64613368283094,92.43250327653998,f,f,f,f,f,f,f,462815,S,832.8920270667844
USA,01075,MA,Chicopee,42.25671602067749,-72.57928474113638,NE,f,125.5503275388692,T2,t,f,f,f,26.673360107095046,42.6,315.605,M,f,f,f,f,f,91.58113730929264,91.10957004160888,86.02080443828015,f,f,f,f,f,f,f,462815,S,1389.5020188425303
USA,01077,CT,North Granby,42.05441356893207,-72.7785062029839,NE,f,33.25007550372311,T3,t,f,f,f,20.22080185938408,46.8,315.605,H,f,f,f,f,f,95.72739187418088,89.14809960681521,91.49279161205769,f,f,f,f,f,f,f,9217,VS,1018.615856329391
USA,01079,MA,Palmer Town,42.18508664797122,-72.33406694807479,NE,f,106.70790118010176,T2,t,f,f,f,30.76923076923077,48.9,315.605,M,f,f,f,f,f,100.0,100.0,92.5,f,f,f,f,f,f,f,462815,S,1488.6363636363635
USA,01080,MA,Palmer Town,42.18228708529309,-72.3652024558644,NE,f,109.28589552394564,T2,t,f,f,f,12.95740851829634,37.5,315.605,M,f,f,f,f,f,87.99192734611503,92.53279515640769,85.0832492431887,f,f,f,f,f,f,f,462815,S,1687.8422782037242
USA,01082,MA,Palmer Town,42.298140617864334,-72.27676442373432,NE,f,100.3506731950541,T2,t,f,f,f,15.855658829961728,44.1,315.605,M,f,f,f,f,f,92.48693379790942,89.54703832752612,85.8362369337979,f,f,f,f,f,f,f,462815,S,1291.510474090408
USA,01083,MA,Palmer Town,42.20660509594831,-72.19909928038852,NE,f,95.33788326575451,T2,t,f,f,f,18.59267734553776,31.8,315.605,M,f,f,f,f,f,83.45521023765995,85.55758683729434,80.827239488117,f,f,f,f,f,f,f,462815,S,800.8821676118463
USA,01085,MA,Agawam Town,42.15375528126126,-72.769603328475,NE,f,142.6447404315379,T2,t,f,f,f,20.84561042280521,40.1,315.605,M,f,f,f,f,f,89.63505461767627,88.480635551142,84.32224428997021,f,f,f,f,f,f,f,462815,S,1069.6913238330228
USA,01088,MA,Northampton,42.389820007318605,-72.646522921078,NE,f,130.4556420538537,T3,t,f,f,f,25.894736842105264,42.4,315.605,M,f,f,f,f,f,72.0,95.07692307692308,79.57692307692308,f,f,f,f,f,f,f,162028,VS,1153.3742331288342
USA,01089,MA,Agawam Town,42.12532853849624,-72.65026290686322,NE,f,133.571475789132,T2,t,f,f,f,19.74531338761598,40.1,315.605,M,f,f,f,f,f,90.14294690543512,87.35469682689286,84.13132265158656,f,f,f,f,f,f,f,462815,S,1070.3749010577822
USA,01092,MA,Palmer Town,42.20005176231667,-72.23717175880599,NE,f,98.5547687016412,T2,t,f,f,f,24.380574826560952,46.3,315.605,M,f,f,f,f,f,89.9488926746167,100.0,88.47955706984669,f,f,f,f,f,f,f,462815,S,804.5112781954886
USA,01095,MA,Springfield,42.12763327339712,-72.42994487585251,NE,f,115.78054855136595,T2,t,f,f,f,28.46095092610273,44.2,315.605,H,f,f,f,f,t,89.92832893247831,86.15616748396832,88.12599019238023,f,f,f,f,f,f,f,462815,S,990.739479776658
USA,01096,MA,Northampton,42.40967696803016,-72.7721357087876,NE,f,140.8174698294516,T3,t,f,f,f,22.93483837865572,47.6,315.605,H,f,f,f,f,f,92.09257473481196,90.35679845708776,90.4619093539055,f,f,f,f,f,f,f,162028,VS,1068.965517241379
USA,01103,MA,Springfield,42.10442003184417,-72.58996731684827,NE,f,129.219582052116,T2,t,f,f,f,13.333333333333334,35.8,315.605,L,f,f,f,f,t,79.74759615384616,80.5889423076923,73.10516826923077,f,f,f,f,f,f,f,462815,S,1873.5498839907193
USA,01104,MA,Springfield,42.133264101606976,-72.56731713104655,NE,f,126.6962906029733,T2,t,f,f,f,8.471171231500703,34.7,315.605,M,f,f,f,f,t,85.14873382726971,83.52316709056728,80.79260201260644,f,f,f,f,f,f,f,462815,S,1143.8204322926288
USA,01105,MA,Agawam Town,42.09912280287828,-72.57864521184153,NE,f,128.44735625398772,T2,t,f,f,f,7.282831237203862,30.5,315.605,L,f,f,f,f,f,73.81862055097527,78.60446410617334,70.03901065755078,f,f,f,f,f,f,f,462815,S,1012.7464309993202
USA,01106,MA,Longmeadow,42.04877436385314,-72.57162588117991,NE,f,129.31758918556264,T3,t,f,f,f,33.38838425543628,44.8,315.605,H,f,f,f,f,f,95.28531663187196,92.17118997912316,92.37404314544187,f,f,f,f,f,f,f,15853,VS,1111.7623551352071
USA,01107,MA,Springfield,42.12116545504622,-72.60641506868399,NE,f,130.13151588268633,T2,t,f,f,f,11.18084951102029,28.8,315.605,L,f,f,f,f,t,78.51834092543754,85.59098537520978,74.36418125149844,f,f,f,f,f,f,f,462815,S,1016.9633859590192
USA,01108,MA,Longmeadow,42.08139907309798,-72.55866385070136,NE,f,127.32742834615225,T2,t,f,f,f,9.720225588853255,33.3,315.605,M,f,f,f,f,f,89.25327469165312,86.58571565159193,83.50631035471842,f,f,f,f,f,f,f,462815,S,1024.0029542097489
USA,01109,MA,Springfield,42.11838920765568,-72.54876781785183,NE,f,125.5581959549159,T2,t,f,f,f,11.130274807404852,29.3,315.605,L,f,f,f,f,t,87.24586040662335,82.05826870677006,76.61873821001886,f,f,f,f,f,f,f,462815,S,944.8853339998749
USA,01118,MA,Springfield,42.094756884901805,-72.52531901086549,NE,f,124.29279007551162,T2,t,f,f,f,17.02371843917368,38.2,315.605,M,f,f,f,f,t,94.22973215890708,86.71580082689196,85.542423152975,f,f,f,f,f,f,f,462815,S,1127.4551971326164
USA,01119,MA,Springfield,42.1245113129154,-72.51126291374311,NE,f,122.39101251113128,T2,t,f,f,f,12.08261617900172,36.9,315.605,M,f,f,f,f,t,82.7734375,80.9765625,78.951171875,f,f,f,f,f,f,f,462815,S,1105.784101453758
USA,01128,MA,Springfield,42.09497092177344,-72.48805841937065,NE,f,121.30884597962232,T2,t,f,f,f,20.91503267973856,39.6,315.605,H,f,f,f,f,t,93.54207436399216,86.79060665362034,89.79354207436398,f,f,f,f,f,f,f,462815,S,1253.6964980544747
USA,01129,MA,Springfield,42.121094659900926,-72.48771273493145,NE,f,120.58437101434352,T2,t,f,f,f,23.633998265394624,46.0,315.605,M,f,f,f,f,t,96.11459968602826,90.54160125588696,87.63540031397174,f,f,f,f,f,f,f,462815,S,1146.0461596670452
USA,01151,MA,Springfield,42.15293473467172,-72.5088116809452,NE,f,121.52922720768883,T2,t,f,f,f,11.70610211706102,35.2,315.605,M,f,f,f,f,t,88.00333240766453,86.94806998056096,83.13315745626215,f,f,f,f,f,f,f,462815,S,1293.1487228455478
USA,01201,MA,Pittsfield,42.45613768241901,-73.2811455187219,NE,f,182.75748057137235,T3,t,f,f,f,21.007650011953142,42.8,315.605,M,f,f,f,f,f,90.08588591570272,85.31003326217544,83.39286600804249,f,f,f,f,f,f,f,61100,VS,1006.5321462126975
USA,01220,MA,Adams,42.62685766326184,-73.11873263143426,NE,f,171.4662156401392,T3,t,f,f,f,17.521015328828085,47.3,315.605,M,f,f,f,f,f,86.1097380128522,76.96490360850223,78.88161146811666,f,f,f,f,f,f,f,129430,VS,1163.4512325830653
USA,01222,CT,Canaan,42.06242441378152,-73.32145832301656,NE,f,62.9552718148296,T3,t,f,f,f,32.04633204633205,39.8,315.605,M,f,f,f,f,f,97.89473684210527,81.40350877192982,85.14912280701755,f,f,f,f,f,f,f,664,VS,1534.3511450381677
USA,01225,MA,Cheshire,42.56386225628733,-73.15119653171573,NE,f,173.1182749793436,T3,t,f,f,f,16.44657863145258,53.7,315.605,M,f,f,f,f,f,85.54455445544555,78.54785478547855,79.2095709570957,f,f,f,f,f,f,f,129430,VS,953.827460510328
USA,01226,MA,Pittsfield,42.47954344461909,-73.15329428228826,NE,f,172.4293919029633,T3,t,f,f,f,22.43861134631668,49.7,315.605,M,f,f,f,f,f,90.88407292741658,80.83935328517371,82.14740282077743,f,f,f,f,f,f,f,129430,VS,1208.2597952700319
USA,01230,MA,Great Barrington,42.18197573429474,-73.34244684031786,NE,f,188.9278162233929,T3,t,f,f,f,25.673823663773412,50.6,315.605,M,f,f,f,f,f,90.89430894308944,88.64498644986449,84.88346883468834,f,f,f,f,f,f,f,61100,VS,1082.0948336871904
USA,01236,MA,Housatonic,42.26922978692566,-73.37998732323497,NE,f,191.11056033432487,T3,t,f,f,f,27.89237668161435,57.0,315.605,H,f,f,f,f,f,92.78523489932886,88.42281879194631,90.06208053691275,f,f,f,f,f,f,f,129430,VS,1122.2707423580785
USA,01237,MA,Pittsfield,42.55289667324435,-73.25372939507494,NE,f,181.32697408788775,T3,t,f,f,f,23.860438942037145,53.2,315.605,M,f,f,f,f,f,88.72691933916424,79.98056365403305,80.98396501457727,f,f,f,f,f,f,f,61100,VS,1081.3743218806508
USA,01238,MA,Lee,42.30071745440662,-73.2255505624115,NE,f,178.22377105362614,T3,t,f,f,f,20.9764170459247,54.7,315.605,M,f,f,f,f,f,91.60596600763094,80.5411030176899,82.33177245924384,f,f,f,f,f,f,f,129430,VS,1155.9666303953572
USA,01240,MA,Lenox Dale,42.375664448429454,-73.26465360998678,NE,f,181.2157760279812,T3,t,f,f,f,27.391518737672584,60.3,315.605,H,f,f,f,f,f,93.63265306122447,87.71428571428571,90.1530612244898,f,f,f,f,f,f,f,129430,VS,1213.51234300563
USA,01247,MA,North Adams,42.69813291425478,-73.09263529928683,NE,f,170.83256707916624,T3,t,f,f,f,17.10378418883477,44.7,315.605,M,f,f,f,f,f,89.33700855940809,85.97127520673146,83.32474974611925,f,f,f,f,f,f,f,129430,VS,904.725119093601
USA,01262,MA,Housatonic,42.30433314698692,-73.32012524945424,NE,f,185.97319179235024,T3,t,f,f,f,25.94113620807666,63.4,315.605,H,f,f,f,f,f,94.37229437229438,90.9090909090909,91.56709956709958,f,f,f,f,f,f,f,129430,VS,915.9482758620688
USA,01267,MA,North Adams,42.665929224407925,-73.2420928802316,NE,f,182.14123880243915,T3,t,f,f,f,23.46125995655322,38.0,315.605,H,f,f,f,f,f,94.54014598540144,90.83211678832116,91.607299270073,f,f,f,f,f,f,f,129430,VS,1196.8072976054732
USA,01301,MA,Turners Falls,42.623726656220654,-72.60376821124112,NE,f,130.01265677421995,T3,t,f,f,f,22.10188228264117,44.8,315.605,M,f,f,f,f,f,91.3795188006287,86.55543465119091,84.3462096481683,f,f,f,f,f,f,f,70944,VS,1053.0607557137935
USA,01331,MA,Athol,42.5679207350925,-72.18322158684951,NE,f,95.0767972728488,T2,t,f,f,f,14.745660072668551,42.0,315.605,M,f,f,f,f,f,94.44032616753152,86.78650852483321,85.65140845070422,f,f,f,f,f,f,f,867788,M,1001.725377426312
USA,01337,MA,Greenfield,42.69510609036184,-72.57732455062089,NE,f,129.88199136727098,T3,t,f,f,f,18.314661471018024,49.4,315.605,M,f,f,f,f,f,94.00544959128064,84.46866485013625,84.66621253405995,f,f,f,f,f,f,f,70944,VS,1086.2207896857371
USA,01340,MA,Greenfield,42.68805183603138,-72.73205263912962,NE,f,141.87836544488283,T3,t,f,f,f,16.946676406135865,53.1,315.605,M,f,f,f,f,f,86.90176322418137,72.04030226700252,77.47481108312343,f,f,f,f,f,f,f,70944,VS,853.5300316122234
USA,01342,MA,Deerfield,42.543841777570776,-72.60580156567721,NE,f,128.5467740462426,T3,t,f,f,f,33.166833166833165,41.4,315.605,H,f,f,f,f,f,96.420581655481,96.420581655481,94.31543624161074,f,f,f,f,f,f,f,70944,VS,737.997256515775
USA,01344,MA,Millers Falls,42.60755546348464,-72.42916334379811,NE,f,115.68376978734652,T3,t,f,f,f,14.95253164556962,43.3,315.605,M,f,f,f,f,f,94.26573426573428,86.993006993007,85.65384615384616,f,f,f,f,f,f,f,70944,VS,933.0306469920545
USA,01349,MA,Millers Falls,42.56656906080763,-72.47046443984954,NE,f,118.04257307004438,T3,t,f,f,f,6.770833333333333,48.6,315.605,M,f,f,f,f,f,79.66573816155989,81.61559888579387,77.93175487465182,f,f,f,f,f,f,f,70944,VS,838.7096774193548
USA,01351,MA,Turners Falls,42.54162975692216,-72.52068348121642,NE,f,121.6184508687308,T3,t,f,f,f,28.70837537840565,40.4,315.605,M,f,f,f,f,f,95.03475670307844,91.6583912611718,87.59433962264151,f,f,f,f,f,f,f,70944,VS,1097.0564836913286
USA,01354,MA,Turners Falls,42.63281915157697,-72.51134529761252,NE,f,122.87921783531792,T3,t,f,f,f,26.65112665112665,43.8,315.605,M,f,f,f,f,f,95.83975346687212,85.82434514637904,85.87442218798151,f,f,f,f,f,f,f,70944,VS,801.2422360248447
USA,01360,MA,Northfield,42.67574945594176,-72.44600297146134,NE,f,118.97731533989926,T3,t,f,f,f,25.58550596553248,48.9,315.605,H,f,f,f,f,f,90.02284843869002,81.26428027418126,86.45163747143945,f,f,f,f,f,f,f,70944,VS,955.071477195371
USA,01364,MA,Orange,42.60449040793456,-72.29261637538661,NE,f,104.7555480270357,T2,t,f,f,f,10.925892371806489,42.1,315.605,M,f,f,f,f,f,87.80012978585334,79.59117456197275,80.4769630110318,f,f,f,f,f,f,f,867788,M,1128.4046692607003
USA,01366,MA,Petersham,42.488579832986346,-72.18564231216187,NE,f,93.57990360189385,T2,t,f,f,f,19.096509240246405,56.3,315.605,H,f,f,f,f,f,92.50535331905782,90.14989293361884,90.55460385438973,f,f,f,f,f,f,f,867788,M,854.4600938967136
USA,01370,MA,Shelburne Falls,42.59607413431364,-72.72915564282196,NE,f,139.46603841584852,T3,t,f,f,f,25.553385416666668,52.2,315.605,M,f,f,f,f,f,94.9884792626728,89.22811059907833,86.72523041474653,f,f,f,f,f,f,f,70944,VS,1078.2422293676311
USA,01373,MA,South Deerfield,42.47292215677373,-72.61515818076103,NE,f,128.3672306060032,T3,t,f,f,f,21.382177188880227,53.3,315.605,H,f,f,f,f,f,89.8804440649018,80.44406490179334,86.10760034158838,f,f,f,f,f,f,f,162028,VS,1045.4545454545455
USA,01375,MA,Amherst Town,42.4647462534838,-72.55488614678914,NE,f,123.36318379275478,T3,t,f,f,f,38.2,35.1,315.605,M,f,f,f,f,f,95.81120943952804,95.929203539823,89.39970501474926,f,f,f,f,t,f,f,162028,VS,959.6340150699679
USA,01376,MA,Turners Falls,42.5927484547699,-72.54593906915943,NE,f,124.66735592933674,T3,t,f,f,f,16.601101494885917,45.3,315.605,M,f,f,f,f,f,86.62393162393163,85.8119658119658,82.18376068376068,f,f,f,f,f,f,f,70944,VS,1158.7852494577007
USA,01378,MA,Orange,42.677109897658646,-72.34056988110345,NE,f,110.79736720442446,T2,t,f,f,f,26.84049079754601,51.4,315.605,M,f,f,f,f,f,90.33149171270718,88.39779005524862,84.57182320441989,f,f,f,f,f,f,f,867788,M,989.7435897435897
USA,01420,MA,Leominster,42.58558859295837,-71.81692690918148,NE,f,67.03637251350472,T2,t,f,f,f,17.272857449702872,36.3,315.605,M,f,f,f,f,f,91.26219402717098,88.37153629780357,84.93491531509964,f,f,f,f,f,f,f,867788,M,1180.7046804961951
USA,01430,MA,Gardner,42.66068445229129,-71.92320205355985,NE,f,78.3329955878629,T2,t,f,f,f,29.208498715853377,40.5,315.605,H,f,f,f,f,f,95.92449592449591,90.47619047619048,92.03646503646505,f,f,f,f,f,f,f,867788,M,1022.1528861154447
USA,01431,MA,Fitchburg,42.67652135902669,-71.82321773810602,NE,f,71.84600912851622,T2,t,f,f,f,21.973094170403588,50.5,315.605,H,f,f,f,f,f,97.06582077716098,95.24187153053133,94.16098334655037,f,f,f,f,f,f,f,867788,M,1037.4365482233502
USA,01432,MA,Devens,42.56351199939044,-71.57057891698386,NE,f,47.67998390117793,T2,t,f,f,f,24.0338364571239,39.0,315.605,H,f,f,f,f,f,91.70171012054948,90.52425007008692,90.3641715727502,f,f,f,f,f,f,f,867788,M,1017.282196969697
USA,01434,MA,Shirley,42.531497640345954,-71.61662727302098,NE,f,49.572787108534826,T2,t,f,f,f,12.722103766879886,50.5,315.605,H,f,f,f,f,f,80.76923076923077,85.38461538461539,84.1923076923077,f,f,f,f,f,f,f,867788,M,229.559748427673
USA,01436,MA,Gardner,42.60578657605491,-72.08956876740126,NE,f,88.82363018874608,T2,t,f,f,f,14.582484725050918,33.0,315.605,M,f,f,f,f,f,84.62697814619442,90.65561416729466,83.0802562170309,f,f,f,f,f,f,f,867788,M,817.293600390816
USA,01440,MA,Gardner,42.58797007938446,-71.9864802284161,NE,f,80.18407323976251,T2,t,f,f,f,15.838567253280267,43.7,315.605,M,f,f,f,f,f,90.0299766848007,82.82446985677807,82.5005551237926,f,f,f,f,f,f,f,867788,M,936.1179361179361
USA,01450,MA,Groton,42.61367662214512,-71.5614078221948,NE,t,49.92869656881385,T1,t,f,f,f,38.02379021357123,41.5,315.605,H,f,f,f,f,f,98.62050311063024,95.37462807681904,94.82932107113876,f,f,f,f,f,f,t,1638365,L,941.8604651162791
USA,01451,MA,Devens,42.500049448331765,-71.57754587321111,NE,f,45.32214041583136,T2,t,f,f,f,38.799684127401946,41.8,315.605,H,f,f,f,f,f,96.0,94.36842105263158,96.42894736842106,f,f,f,f,f,f,f,867788,M,1039.7769516728624
USA,01452,MA,Gardner,42.48378534580922,-72.0051410885344,NE,f,78.87882313579546,T2,t,f,f,f,22.59375,46.8,315.605,H,f,f,f,f,f,95.0771055753262,85.40925266903915,89.9240806642942,f,f,f,f,f,f,f,867788,M,906.2363715656346
USA,01453,MA,Leominster,42.51960755692011,-71.76582547384095,NE,f,60.66114955918437,T2,t,f,f,f,20.92365985464936,43.4,315.605,M,f,f,f,f,f,93.70420624151969,91.40298507462688,86.97272727272727,f,f,f,f,f,f,f,867788,M,991.1456204876721
USA,01460,MA,Littleton Common,42.53502405757409,-71.48909416796248,NE,f,40.30183251063546,T2,t,f,f,f,26.263855095971884,43.5,315.605,H,f,f,f,f,f,96.55625657202944,93.71713985278652,93.42350157728706,f,f,f,f,f,f,f,867788,M,1025.6157635467978
USA,01462,MA,Leominster,42.58994248273722,-71.7203577056752,NE,f,59.96746249830633,T2,t,f,f,f,25.959573018396547,43.3,315.605,H,f,f,f,f,f,95.89646464646464,92.12962962962963,92.60395622895624,f,f,f,f,f,f,f,867788,M,947.2308446332297
USA,01463,MA,East Pepperell,42.671259840871095,-71.60428621879491,NE,t,56.52624804227813,T1,t,f,f,f,23.053327041057106,42.3,315.605,H,f,f,f,f,f,93.59742054352832,91.45555043758635,91.44841087056656,f,f,f,f,f,f,t,1638365,L,1014.9870801033592
USA,01464,MA,Shirley,42.57408418223039,-71.64749564536905,NE,f,53.82404911511272,T2,t,f,f,f,22.14813479906289,44.3,315.605,H,f,f,f,f,f,91.91919191919192,88.49363197189284,89.74044795783925,f,f,f,f,f,f,f,867788,M,658.9774078478004
USA,01468,MA,Gardner,42.55324052516383,-72.06879400298068,NE,f,85.58763660226221,T2,t,f,f,f,22.40729101194217,43.6,315.605,H,f,f,f,f,f,98.44110854503464,93.12933025404158,93.9717090069284,f,f,f,f,f,f,f,867788,M,1114.762386248736
USA,01469,MA,Townsend,42.6651318460647,-71.69160943270548,NE,f,61.966564812733886,T2,t,f,f,f,26.68796592119276,38.7,315.605,H,f,f,f,f,f,96.7479674796748,91.21176926054974,92.62330623306232,f,f,f,f,f,f,f,867788,M,1064.7895852255524
